"State","Date","Sex.Group","Age.Group","Number","Percent","Source"
"New York","2019-06-01","Female","40-44",211,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","45-49",185,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","50-54",178,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","55-59",105,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","60-64",41,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Female","65+",32,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","0-20",986,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","21-24",3620,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","25-29",7132,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","30-34",7227,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","35-39",6472,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","40-44",5047,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","45-49",4059,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","50-54",3830,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","55-59",2851,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","60-64",1583,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-06-01","Male","65+",1072,NA,"https://doccs.ny.gov/system/files/documents/2021/12/june-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","0-20",36,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","21-24",175,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","25-29",354,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","30-34",378,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","35-39",346,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","40-44",212,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","45-49",184,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","50-54",186,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","55-59",107,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","60-64",42,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Female","65+",36,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","0-20",1003,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","21-24",3677,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","25-29",7149,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","30-34",7214,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","35-39",6500,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","40-44",5083,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","45-49",4107,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","50-54",3825,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","55-59",2883,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","60-64",1562,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-05-01","Male","65+",1072,NA,"https://doccs.ny.gov/system/files/documents/2021/12/may-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","0-20",37,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","21-24",179,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","25-29",354,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","30-34",366,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","35-39",345,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","40-44",206,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","45-49",184,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","50-54",185,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","55-59",107,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","60-64",43,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Female","65+",36,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","0-20",1023,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","21-24",3676,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","25-29",7133,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","30-34",7177,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","35-39",6509,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","40-44",5049,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","45-49",4118,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","50-54",3848,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","55-59",2868,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","60-64",1559,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-04-01","Male","65+",1077,NA,"https://doccs.ny.gov/system/files/documents/2021/12/april-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","0-20",34,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","21-24",183,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","25-29",347,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","30-34",365,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","35-39",335,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","40-44",212,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","45-49",179,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","50-54",198,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","55-59",104,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","60-64",41,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Female","65+",36,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","0-20",1039,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","21-24",3689,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","25-29",7154,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","30-34",7147,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","35-39",6490,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","40-44",5051,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","45-49",4154,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","50-54",3820,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","55-59",2890,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","60-64",1540,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-03-01","Male","65+",1073,NA,"https://doccs.ny.gov/system/files/documents/2021/12/march-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","0-20",31,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","21-24",197,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","25-29",342,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","30-34",384,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","35-39",337,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","40-44",207,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","45-49",171,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","50-54",192,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","55-59",111,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","60-64",42,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Female","65+",35,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","0-20",1050,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","21-24",3707,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","25-29",7216,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","30-34",7179,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","35-39",6455,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","40-44",5093,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","45-49",4172,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","50-54",3863,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","55-59",2922,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","60-64",1554,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-02-01","Male","65+",1070,NA,"https://doccs.ny.gov/system/files/documents/2021/12/february-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","0-20",31,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","21-24",198,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","25-29",355,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","30-34",395,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","35-39",341,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","40-44",218,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","45-49",183,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","50-54",193,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","55-59",115,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","60-64",41,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Female","65+",35,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","0-20",1064,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","21-24",3787,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","25-29",7276,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","30-34",7219,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","35-39",6518,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","40-44",5093,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","45-49",4213,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","50-54",3920,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","55-59",2928,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","60-64",1560,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
"New York","2019-01-01","Male","65+",1051,NA,"https://doccs.ny.gov/system/files/documents/2021/12/january-1-2019-inmate-profile-report.pdf"
